indicator_id,region_id,date,value,region,change,lagged_change
ZCON,394913,2020-06-30,498772.0,"New York, NY",,
ZCON,394913,2020-04-30,503867.0,"New York, NY",1.0215088256758653,
ZCON,394913,2020-03-31,503997.0,"New York, NY",0.025800459248181973,1.0215088256758653
ZCON,394913,2020-10-31,498499.0,"New York, NY",-1.090879509203424,0.025800459248181973
ZCON,394913,2020-12-31,498221.0,"New York, NY",-0.05576741377615324,-1.090879509203424
ZCON,394913,2020-08-31,520038.0,"New York, NY",4.378980412306999,-0.05576741377615324
ZCON,394913,2020-05-31,503485.0,"New York, NY",-3.1830366242466934,4.378980412306999
ZCON,394913,2020-11-30,499964.0,"New York, NY",-0.6993256998718889,-3.1830366242466934
ZCON,394913,2020-07-31,506845.0,"New York, NY",1.3762990935347386,-0.6993256998718889
ZCON,394913,2020-09-30,498150.0,"New York, NY",-1.7155146050567782,1.3762990935347386
ZCON,394913,2021-01-31,492765.0,"New York, NY",-1.080999698885876,-1.7155146050567782
ZCON,394913,2021-05-31,498588.0,"New York, NY",1.18169918723936,-1.080999698885876
ZCON,394913,2021-04-30,496172.0,"New York, NY",-0.48456842122153176,1.18169918723936
ZCON,394913,2021-03-31,494653.0,"New York, NY",-0.30614383721774274,-0.48456842122153176
ZCON,394913,2021-02-28,492527.0,"New York, NY",-0.4297962410012679,-0.30614383721774274
ZCON,394913,1996-01-31,165513.0,"New York, NY",-66.3951417891811,-0.4297962410012679
ZCON,394913,1996-02-29,165142.0,"New York, NY",-0.22415157721750179,-66.3951417891811
ZCON,394913,1996-03-31,164931.0,"New York, NY",-0.12776882924997457,-0.22415157721750179
ZCON,394913,1996-04-30,164561.0,"New York, NY",-0.2243362375781377,-0.12776882924997457
ZCON,394913,1996-05-31,164388.0,"New York, NY",-0.10512818954673264,-0.2243362375781377
ZCON,394913,1996-06-30,164241.0,"New York, NY",-0.08942258559019312,-0.10512818954673264
ZCON,394913,1996-07-31,164118.0,"New York, NY",-0.07488994830766593,-0.08942258559019312
ZCON,394913,1996-08-31,164041.0,"New York, NY",-0.04691746182624579,-0.07488994830766593
ZCON,394913,1996-09-30,164098.0,"New York, NY",0.03474741070830234,-0.04691746182624579
ZCON,394913,1996-10-31,164215.0,"New York, NY",0.07129885799947999,0.03474741070830234
ZCON,394913,1996-11-30,164387.0,"New York, NY",0.10474073622994684,0.07129885799947999
ZCON,394913,1996-12-31,164569.0,"New York, NY",0.11071435089149428,0.10474073622994684
ZCON,394913,1997-01-31,164909.0,"New York, NY",0.20660027101093714,0.11071435089149428
ZCON,394913,1997-02-28,165513.0,"New York, NY",0.3662626054369289,0.20660027101093714
ZCON,394913,1997-03-31,166178.0,"New York, NY",0.40178112897475415,0.3662626054369289
